age,age_class_ord,sex_binary,group_size,n_silverbacks,multi_male_group,prop_silverbacks,prop_adult_females,prop_infants,dependency_ratio,habitat_quality_score,dom_rank_norm,body_condition_score,forage_pct,rest_pct,social_pct,travel_pct,mean_foraging_pct,mean_agonistic,mean_affiliation,social_integration,foraging_efficiency,cohesion_idx,annual_rainfall_mm,lagged_rainfall_mm,rainfall_anomaly_z,lagged_rain_z,rainfall_seasonality_idx,survived_next_year,individual_id,year,group_name,age_class,sex
2,0,1,6,3,1,0.5,0.3333333333333333,0.0,0.2,4.4,0.33333333327777775,3.15,62.8,26.9,10.7,0.0,45.2,0.75,1.83,1.0879545454545454,1.9782,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,0,304,2021,Bwenge,infant,M
0,0,1,6,3,1,0.5,0.3333333333333333,0.16666666666666666,0.2,4.4,0.6666666665555555,3.65,44.7,27.9,13.9,13.5,41.65,0.75,0.5,0.2857142857142857,1.63155,0.054945054945054944,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,305,2020,Bwenge,infant,M
1,0,1,6,3,1,0.5,0.3333333333333333,0.0,0.2,4.4,0.49999999991666666,3.04,47.1,35.1,14.6,3.2,45.2,0.75,1.83,1.0879545454545454,1.43184,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,305,2021,Bwenge,infant,M
2,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.33333333327777775,3.14,48.7,40.3,14.9,0.0,52.0,2.0,1.33,0.44333333333333336,1.52918,0.09832841691248771,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,305,2022,Bwenge,infant,M
3,1,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.3333333332222222,2.67,44.2,36.8,13.1,5.9,44.08,1.67,1.17,0.4382022471910112,1.1801400000000002,0.06591957811470006,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,305,2023,Bwenge,juvenile,M
0,0,1,6,3,1,0.5,0.3333333333333333,0.0,0.2,4.4,0.8333333331944445,2.4,40.9,23.0,15.4,20.7,45.2,0.75,1.83,1.0879545454545454,0.9815999999999999,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,306,2021,Bwenge,infant,M
1,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.9999999998333333,4.2,56.6,31.5,15.8,0.0,55.8,1.75,0.75,0.2727272727272727,2.3772,0.06269592476489029,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,306,2022,Bwenge,infant,M
2,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.9999999996666666,3.11,39.7,26.3,17.1,16.9,41.14,0.6,1.2,0.7499999999999999,1.23467,0.13157894736842105,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,306,2023,Bwenge,infant,M
0,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.49999999991666666,3.35,42.7,23.2,20.0,14.1,45.43,1.0,0.67,0.335,1.4304500000000002,0.09090909090909091,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,307,2022,Bwenge,infant,M
1,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.3333333332222222,3.76,47.5,25.9,15.0,11.6,45.2,0.75,1.83,1.0879545454545454,1.786,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,307,2023,Bwenge,infant,M
0,0,1,8,3,1,0.375,0.375,0.125,0.3333333333333333,4.4,0.0,3.32,48.6,29.3,12.2,9.9,48.32,1.33,1.0,0.4291845493562232,1.61352,0.08532423208191126,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,308,2023,Bwenge,infant,M
6,1,0,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.99999999975,2.95,38.1,34.2,14.2,13.5,45.2,0.75,1.83,1.0879545454545454,1.12395,0.1191896806455279,1133.2,,0.22194499515881905,,3.0120268836222146,1,216,2010,Hirwa,juvenile,F
7,1,0,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.9999999998333333,3.04,38.8,27.0,10.8,23.4,45.2,0.75,1.83,1.0879545454545454,1.17952,0.1191896806455279,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,216,2011,Hirwa,juvenile,F
8,2,0,17,2,1,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.8888888888888888,2.74,0.49999999991666666,4.06,51.1,35.5,15.5,0.0,53.15,0.17,2.33,1.9914529914529917,2.0746599999999997,0.1383125864453665,1035.6,969.9,-0.5935044304529343,-1.144157652203622,2.9579992363497523,1,216,2012,Hirwa,subadult,F
9,2,0,17,2,1,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.5454545454545454,2.74,0.6666666665555555,3.07,44.1,32.9,16.8,6.2,45.2,0.75,1.83,1.0879545454545454,1.35387,0.1191896806455279,1019.0,1035.6,-0.7321976729237848,-0.5832538350545925,2.74586852735953,1,216,2013,Hirwa,subadult,F
10,2,0,18,2,1,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.8,2.74,0.33333333327777775,2.41,59.9,39.0,10.7,0.0,62.96,0.4,3.2,2.285714285714286,1.4435900000000002,0.13513513513513511,1061.7,1019.0,-0.3754385492186429,-0.7249738253844836,2.7287719298245614,1,216,2014,Hirwa,subadult,F
11,2,0,18,2,1,0.1111111111111111,0.5,0.2222222222222222,0.5,2.74,0.999999999875,2.74,52.1,42.3,13.4,0.0,49.3,0.33,1.33,1.0,1.4275400000000003,0.1485884101040119,1342.4,1061.7,1.9698140508758128,-0.36042903098168894,2.5539682539682538,1,216,2015,Hirwa,subadult,F
12,3,0,18,2,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,2.74,0.33333333327777775,2.36,51.2,27.4,16.5,4.9,47.62,0.6,2.4,1.4999999999999998,1.2083199999999998,0.09259259259259259,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,216,2016,Hirwa,prime_adult,F
13,3,0,18,2,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6363636363636364,2.74,0.0,4.27,55.9,21.4,10.7,12.0,45.2,0.75,1.83,1.0879545454545454,2.38693,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,216,2017,Hirwa,prime_adult,F
14,3,0,17,2,1,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5454545454545454,2.74,0.2857142856734694,2.86,36.3,28.0,13.8,21.9,45.2,0.75,1.83,1.0879545454545454,1.0381799999999999,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,216,2018,Hirwa,prime_adult,F
15,3,0,17,2,1,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.4166666666666667,2.74,0.49999999991666666,3.84,32.1,37.6,12.3,18.0,30.87,0.67,3.0,1.7964071856287427,1.23264,0.2544529262086514,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,216,2019,Hirwa,prime_adult,F
16,3,0,20,2,1,0.1,0.45,0.25,0.5384615384615384,2.74,0.999999999875,3.54,55.7,21.8,7.7,14.8,45.2,0.75,1.83,1.0879545454545454,1.9717800000000003,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,216,2020,Hirwa,prime_adult,F
17,3,0,20,2,1,0.1,0.5,0.25,0.5384615384615384,2.74,0.11111111109876542,4.12,40.0,21.4,11.6,27.0,34.12,0.4,2.4,1.7142857142857144,1.6480000000000001,0.17482517482517484,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,216,2021,Hirwa,prime_adult,F
18,3,0,20,2,1,0.1,0.5,0.15,0.5384615384615384,2.74,0.8888888887901234,2.96,39.0,27.3,22.4,11.3,45.2,0.75,1.83,1.0879545454545454,1.1543999999999999,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,216,2022,Hirwa,prime_adult,F
19,3,0,22,2,1,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.6923076923076923,2.74,0.624999999921875,2.3,60.9,31.4,17.6,0.0,59.14,0.2,2.6,2.166666666666667,1.4006999999999998,0.1072961373390558,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,216,2023,Hirwa,prime_adult,F
8,2,1,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.499999999875,2.68,38.2,27.4,15.0,19.4,36.02,1.25,0.25,0.1111111111111111,1.0237600000000002,0.09090909090909091,1133.2,,0.22194499515881905,,3.0120268836222146,1,217,2010,Hirwa,subadult,M
9,2,1,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.9999999998333333,2.53,46.8,28.5,13.4,11.3,45.2,0.75,1.83,1.0879545454545454,1.1840399999999998,0.1191896806455279,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,217,2011,Hirwa,subadult,M
10,2,1,17,2,1,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.8888888888888888,2.74,0.6666666665555555,3.89,54.7,25.2,17.9,2.2,45.2,0.75,1.83,1.0879545454545454,2.1278300000000003,0.1191896806455279,1035.6,969.9,-0.5935044304529343,-1.144157652203622,2.9579992363497523,1,217,2012,Hirwa,subadult,M
11,2,1,17,2,1,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.5454545454545454,2.74,0.6666666665555555,3.41,60.1,31.4,14.7,0.0,63.33,0.83,1.5,0.819672131147541,2.04941,0.14992503748125938,1019.0,1035.6,-0.7321976729237848,-0.5832538350545925,2.74586852735953,1,217,2013,Hirwa,subadult,M
12,3,1,18,2,1,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.8,2.74,0.16666666663888888,3.02,44.2,31.1,9.7,15.0,46.9,1.75,2.25,0.8181818181818182,1.33484,0.08382229673093043,1061.7,1019.0,-0.3754385492186429,-0.7249738253844836,2.7287719298245614,1,217,2014,Hirwa,prime_adult,M
13,3,1,18,2,1,0.1111111111111111,0.5,0.2222222222222222,0.5,2.74,0.124999999984375,3.16,55.6,26.5,11.6,6.3,45.2,0.75,1.83,1.0879545454545454,1.7569600000000003,0.1191896806455279,1342.4,1061.7,1.9698140508758128,-0.36042903098168894,2.5539682539682538,1,217,2015,Hirwa,prime_adult,M
14,3,1,18,2,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,2.74,0.16666666663888888,3.59,59.9,30.7,19.4,0.0,45.2,0.75,1.83,1.0879545454545454,2.15041,0.1191896806455279,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,217,2016,Hirwa,prime_adult,M
15,3,1,18,2,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6363636363636364,2.74,0.0,3.99,44.4,31.9,14.5,9.2,39.87,1.0,1.33,0.665,1.77156,0.06341154090044389,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,217,2017,Hirwa,prime_adult,M
16,3,1,17,2,1,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5454545454545454,2.74,0.1428571428367347,1.89,40.6,26.3,16.7,16.4,27.3,1.67,1.67,0.6254681647940075,0.7673399999999999,0.07535795026375283,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,217,2018,Hirwa,prime_adult,M
17,3,1,17,2,1,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.4166666666666667,2.74,0.16666666663888888,2.77,41.7,24.0,12.8,21.5,42.87,2.33,0.67,0.20120120120120122,1.1550900000000002,0.08403361344537814,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,217,2019,Hirwa,prime_adult,M
18,3,1,20,2,1,0.1,0.45,0.25,0.5384615384615384,2.74,0.0,3.2,46.0,37.1,16.1,0.8,45.2,0.75,1.83,1.0879545454545454,1.4720000000000002,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,217,2020,Hirwa,prime_adult,M
19,3,1,20,2,1,0.1,0.5,0.25,0.5384615384615384,2.74,0.11111111109876542,3.63,35.1,25.2,15.5,24.2,45.2,0.75,1.83,1.0879545454545454,1.27413,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,217,2021,Hirwa,prime_adult,M
20,4,1,20,2,1,0.1,0.5,0.15,0.5384615384615384,2.74,0.11111111109876542,3.89,50.5,20.5,11.4,17.6,56.52,1.0,1.5,0.75,1.96445,0.06920415224913495,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,217,2022,Hirwa,senior,M
21,4,1,22,2,1,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.6923076923076923,2.74,0.124999999984375,3.65,55.9,27.3,14.3,2.5,45.2,0.75,1.83,1.0879545454545454,2.04035,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,217,2023,Hirwa,senior,M
3,1,0,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.0,3.14,39.5,29.8,11.5,19.2,36.1,0.67,2.67,1.598802395209581,1.2403,0.15698587127158556,1133.2,,0.22194499515881905,,3.0120268836222146,1,218,2010,Hirwa,juvenile,F
4,1,0,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.0,2.78,45.5,36.4,8.3,9.8,42.63,1.0,3.5,1.75,1.2649,0.16,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,218,2011,Hirwa,juvenile,F
5,1,0,17,2,1,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.8888888888888888,2.74,0.0,3.46,43.3,24.9,22.5,9.3,49.33,1.5,1.25,0.5,1.4981799999999998,0.0947867298578199,1035.6,969.9,-0.5935044304529343,-1.144157652203622,2.9579992363497523,1,218,2012,Hirwa,juvenile,F
6,1,0,17,2,1,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.5454545454545454,2.74,0.16666666663888888,3.56,36.9,23.5,12.2,27.4,36.95,0.83,2.5,1.366120218579235,1.3136400000000001,0.20703933747412007,1019.0,1035.6,-0.7321976729237848,-0.5832538350545925,2.74586852735953,1,218,2013,Hirwa,juvenile,F
7,1,0,18,2,1,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.8,2.74,0.9999999998333333,2.68,42.2,28.7,22.5,6.6,45.2,0.75,1.83,1.0879545454545454,1.1309600000000002,0.1191896806455279,1061.7,1019.0,-0.3754385492186429,-0.7249738253844836,2.7287719298245614,1,218,2014,Hirwa,juvenile,F
8,2,0,18,2,1,0.1111111111111111,0.5,0.2222222222222222,0.5,2.74,0.624999999921875,3.04,28.6,26.4,13.2,31.8,29.02,0.5,2.25,1.5,0.86944,0.26666666666666666,1342.4,1061.7,1.9698140508758128,-0.36042903098168894,2.5539682539682538,1,218,2015,Hirwa,subadult,F
9,2,0,18,2,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,2.74,0.49999999991666666,2.81,39.9,22.9,18.2,19.0,35.87,0.33,3.67,2.7593984962406015,1.12119,0.29154518950437314,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,218,2016,Hirwa,subadult,F
10,2,0,18,2,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6363636363636364,2.74,0.2857142856734694,3.63,45.8,25.5,18.4,10.3,44.27,0.25,2.25,1.8,1.66254,0.09259259259259259,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,218,2017,Hirwa,subadult,F
11,2,0,17,2,1,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5454545454545454,2.74,0.5714285713469388,3.01,49.3,38.3,18.3,0.0,46.65,0.5,1.0,0.6666666666666666,1.4839299999999997,0.10256410256410256,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,218,2018,Hirwa,subadult,F
12,3,0,17,2,1,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.4166666666666667,2.74,0.6666666665555555,3.35,44.2,34.9,21.7,0.0,48.6,0.25,3.25,2.6,1.4807000000000001,0.1107419712070875,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,218,2019,Hirwa,prime_adult,F
13,3,0,20,2,1,0.1,0.45,0.25,0.5384615384615384,2.74,0.24999999996875,3.11,33.6,28.7,13.1,24.6,45.2,0.75,1.83,1.0879545454545454,1.0449599999999999,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,218,2020,Hirwa,prime_adult,F
14,3,0,20,2,1,0.1,0.5,0.25,0.5384615384615384,2.74,0.9999999998888889,2.54,41.7,32.2,12.7,13.4,45.2,0.75,1.83,1.0879545454545454,1.05918,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,218,2021,Hirwa,prime_adult,F
15,3,0,20,2,1,0.1,0.5,0.15,0.5384615384615384,2.74,0.22222222219753085,2.4,31.1,27.0,15.4,26.5,45.2,0.75,1.83,1.0879545454545454,0.7464,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,218,2022,Hirwa,prime_adult,F
16,3,0,22,2,1,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.6923076923076923,2.74,0.624999999921875,2.24,53.3,36.9,8.9,0.9,45.2,0.75,1.83,1.0879545454545454,1.19392,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,218,2023,Hirwa,prime_adult,F
12,3,0,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.99999999975,3.18,38.5,39.2,18.9,3.4,38.28,0.8,2.2,1.2222222222222223,1.2243000000000002,0.15337423312883436,1133.2,,0.22194499515881905,,3.0120268836222146,1,219,2010,Hirwa,prime_adult,F
13,3,0,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.16666666663888888,3.49,47.7,33.5,19.3,0.0,44.48,0.2,2.6,2.166666666666667,1.66473,0.17482517482517484,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,219,2011,Hirwa,prime_adult,F
14,3,0,17,2,1,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.8888888888888888,2.74,0.8333333331944445,3.18,51.9,41.1,13.8,0.0,45.2,0.75,1.83,1.0879545454545454,1.65042,0.1191896806455279,1035.6,969.9,-0.5935044304529343,-1.144157652203622,2.9579992363497523,1,219,2012,Hirwa,prime_adult,F
15,3,0,17,2,1,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.5454545454545454,2.74,0.33333333327777775,2.11,36.1,33.0,14.5,16.4,35.0,0.33,2.0,1.5037593984962405,0.7617099999999999,0.06535947712418301,1019.0,1035.6,-0.7321976729237848,-0.5832538350545925,2.74586852735953,1,219,2013,Hirwa,prime_adult,F
16,3,0,18,2,1,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.8,2.74,0.16666666663888888,3.22,44.5,37.0,16.7,1.8,44.0,0.6,3.8,2.3749999999999996,1.4329000000000003,0.08090614886731393,1061.7,1019.0,-0.3754385492186429,-0.7249738253844836,2.7287719298245614,1,219,2014,Hirwa,prime_adult,F
17,3,0,18,2,1,0.1111111111111111,0.5,0.2222222222222222,0.5,2.74,0.24999999996875,2.56,60.8,25.6,9.9,3.7,61.68,0.2,2.0,1.6666666666666667,1.5564799999999999,0.062421972534332085,1342.4,1061.7,1.9698140508758128,-0.36042903098168894,2.5539682539682538,1,219,2015,Hirwa,prime_adult,F
18,3,0,18,2,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,2.74,0.6666666665555555,3.79,44.3,35.9,6.7,13.1,45.2,0.75,1.83,1.0879545454545454,1.6789699999999999,0.1191896806455279,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,219,2016,Hirwa,prime_adult,F
19,3,0,18,2,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6363636363636364,2.74,0.9999999998571428,4.14,39.7,31.7,13.9,14.7,45.2,0.75,1.83,1.0879545454545454,1.64358,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,219,2017,Hirwa,prime_adult,F
20,4,0,17,2,1,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5454545454545454,2.74,0.0,2.77,36.1,35.5,13.8,14.6,45.2,0.75,1.83,1.0879545454545454,0.99997,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,219,2018,Hirwa,senior,F
21,4,0,17,2,1,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.4166666666666667,2.74,0.8333333331944445,2.58,48.6,29.9,20.1,1.4,45.2,0.75,1.83,1.0879545454545454,1.25388,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,219,2019,Hirwa,senior,F
22,4,0,20,2,1,0.1,0.45,0.25,0.5384615384615384,2.74,0.74999999990625,3.11,63.9,35.1,8.3,0.0,62.08,0.6,1.8,1.125,1.9872899999999998,0.11990407673860912,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,219,2020,Hirwa,senior,F
23,4,0,20,2,1,0.1,0.5,0.25,0.5384615384615384,2.74,0.22222222219753085,3.41,50.8,22.5,19.6,7.1,52.93,0.33,1.67,1.2556390977443608,1.73228,0.2,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,219,2021,Hirwa,senior,F
24,4,0,20,2,1,0.1,0.5,0.15,0.5384615384615384,2.74,0.777777777691358,3.95,35.2,31.5,11.8,21.5,45.2,0.75,1.83,1.0879545454545454,1.3904000000000003,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,219,2022,Hirwa,senior,F
25,4,0,22,2,1,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.6923076923076923,2.74,0.999999999875,2.58,38.5,27.7,14.6,19.2,45.2,0.75,1.83,1.0879545454545454,0.9933,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,219,2023,Hirwa,senior,F
20,4,1,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.0,3.73,56.4,18.3,17.7,7.6,59.18,1.17,1.67,0.7695852534562212,2.10372,0.17452006980802792,1133.2,,0.22194499515881905,,3.0120268836222146,1,220,2010,Hirwa,senior,M
21,4,1,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.16666666663888888,4.52,44.1,28.3,17.8,9.8,45.2,0.75,1.83,1.0879545454545454,1.99332,0.1191896806455279,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,220,2011,Hirwa,senior,M
22,4,1,17,2,1,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.8888888888888888,2.74,0.16666666663888888,2.93,45.0,35.2,20.8,0.0,40.83,1.67,0.67,0.250936329588015,1.3185,0.15384615384615385,1035.6,969.9,-0.5935044304529343,-1.144157652203622,2.9579992363497523,1,220,2012,Hirwa,senior,M
23,4,1,17,2,1,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.5454545454545454,2.74,0.16666666663888888,2.37,30.8,32.1,10.5,26.6,26.38,1.6,1.4,0.5384615384615384,0.72996,0.0900900900900901,1019.0,1035.6,-0.7321976729237848,-0.5832538350545925,2.74586852735953,1,220,2013,Hirwa,senior,M
24,4,1,18,2,1,0.1111111111111111,0.3888888888888889,0.16666666666666666,0.8,2.74,0.16666666663888888,3.15,39.8,35.2,22.1,2.9,45.2,0.75,1.83,1.0879545454545454,1.2536999999999998,0.1191896806455279,1061.7,1019.0,-0.3754385492186429,-0.7249738253844836,2.7287719298245614,1,220,2014,Hirwa,senior,M
25,4,1,18,2,1,0.1111111111111111,0.5,0.2222222222222222,0.5,2.74,0.0,2.94,43.8,37.4,14.0,4.8,45.2,0.75,1.83,1.0879545454545454,1.28772,0.1191896806455279,1342.4,1061.7,1.9698140508758128,-0.36042903098168894,2.5539682539682538,1,220,2015,Hirwa,senior,M
26,4,1,18,2,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,2.74,0.16666666663888888,3.11,34.5,36.5,17.3,11.7,45.2,0.75,1.83,1.0879545454545454,1.07295,0.1191896806455279,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,220,2016,Hirwa,senior,M
27,4,1,18,2,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.6363636363636364,2.74,0.1428571428367347,3.05,28.4,31.7,12.1,27.8,45.2,0.75,1.83,1.0879545454545454,0.8661999999999999,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,220,2017,Hirwa,senior,M
28,4,1,17,2,1,0.11764705882352941,0.47058823529411764,0.17647058823529413,0.5454545454545454,2.74,0.0,2.7,51.7,22.1,15.6,10.6,45.2,0.75,1.83,1.0879545454545454,1.3959000000000001,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,220,2018,Hirwa,senior,M
29,4,1,17,2,1,0.11764705882352941,0.47058823529411764,0.11764705882352941,0.4166666666666667,2.74,0.0,3.26,36.3,37.2,15.8,10.7,45.2,0.75,1.83,1.0879545454545454,1.1833799999999999,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,220,2019,Hirwa,senior,M
30,4,1,20,2,1,0.1,0.45,0.25,0.5384615384615384,2.74,0.124999999984375,3.45,35.9,38.8,15.5,9.8,35.3,1.75,0.75,0.2727272727272727,1.23855,0.08,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,220,2020,Hirwa,senior,M
31,4,1,20,2,1,0.1,0.5,0.25,0.5384615384615384,2.74,0.0,2.98,37.3,29.0,16.0,17.7,37.25,1.33,1.5,0.6437768240343348,1.11154,0.07621951219512195,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,220,2021,Hirwa,senior,M
32,4,1,20,2,1,0.1,0.5,0.15,0.5384615384615384,2.74,0.11111111109876542,3.27,33.9,26.9,14.3,24.9,35.92,1.33,1.17,0.502145922746781,1.10853,0.08680555555555555,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,220,2022,Hirwa,senior,M
33,4,1,22,2,1,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.6923076923076923,2.74,0.0,3.43,53.9,28.2,11.7,6.2,45.2,0.75,1.83,1.0879545454545454,1.84877,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,220,2023,Hirwa,senior,M
4,1,0,13,2,1,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.4444444444444444,2.74,0.2499999999375,3.88,38.1,23.8,13.4,24.7,42.98,0.6,1.8,1.125,1.47828,0.2222222222222222,1133.2,,0.22194499515881905,,3.0120268836222146,1,221,2010,Hirwa,juvenile,F
5,1,0,15,2,1,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.5,2.74,0.9999999998333333,3.26,39.6,29.1,6.4,24.9,45.2,0.75,1.83,1.0879545454545454,1.29096,0.1191896806455279,969.9,1133.2,-1.1424288901116644,0.2499914092946529,3.2231404958677685,1,221,2011,Hirwa,juvenile,F
